Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
1045,20,3,-0.9406881137783641,-0.2285936694721378,1,2,0,1,1,0,0,12,5,1,3,3,8,5,1981,1981,2,1,8,8,1,0.0,2,3,4,3,3,1,4,1104,5,0,1420,2524,2,2,1,3,-0.32581356674929496,0,0,-0.32581356674929496,1,0,2,1,4,1,2,9,4,1,4,4,1981.0,3,2,542,2,3,2,474,120,0,0,0,0,0,2,2,0,7,2009,2,3,-0.075103038649018,0,0,0
1046,20,3,-1.0028194197605125,-0.2075041481379406,1,2,1,1,1,4,0,5,2,1,3,3,3,5,1955,1955,2,0,8,1,1,0.0,1,3,0,0,1,0,0,0,0,0,0,0,2,4,1,2,-0.35988867528671115,0,0,-0.35988867528671115,0,0,2,0,4,1,1,8,2,1,4,4,1955.0,1,2,452,2,3,2,0,0,0,0,0,0,0,3,2,0,6,2009,2,3,-0.09977401807085842,1,0,0
1047,60,3,-0.9172522314498426,-0.19847325001089666,1,2,1,1,1,0,0,20,2,1,3,5,9,5,2005,2006,2,0,9,9,4,208.0,2,3,4,4,3,3,6,240,5,0,1752,1992,2,4,1,3,-0.34683544785824,876,0,-0.3150273643690403,0,0,3,1,4,1,3,11,4,1,4,5,2005.0,3,3,716,2,3,2,214,108,0,0,0,0,0,3,2,0,7,2006,3,4,-0.052620242731192535,0,0,0
1048,20,3,-1.095636186872823,-0.23093413729871862,1,2,3,1,1,0,0,14,2,1,3,3,5,5,1994,1995,0,0,10,10,1,0.0,1,3,4,3,3,1,6,686,5,0,304,990,2,4,1,3,-0.4183440764874021,0,0,-0.4183440764874021,0,1,1,0,3,1,1,5,4,0,1,2,1996.0,1,2,672,2,3,2,0,0,0,0,0,0,0,3,2,0,2,2008,2,3,-0.09834630622120517,0,0,0
1049,20,3,-0.8593844203891732,-0.1821415025564024,1,2,0,1,1,0,0,9,2,1,3,3,5,4,1960,2006,2,0,6,6,2,75.0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,1,3,-0.3578207243631279,0,0,-0.3578207243631279,0,0,1,0,3,1,1,9,3,1,3,4,1960.0,1,2,336,2,3,2,0,0,0,0,0,0,0,4,2,0,11,2009,2,3,-0.10720064516618136,0,0,0
1050,20,3,-1.069119436254559,-0.21975423132400498,1,2,0,2,1,0,0,5,2,1,3,3,4,7,1946,2006,0,0,4,3,1,0.0,1,3,2,0,1,0,0,0,0,0,0,0,2,4,1,3,-0.425550871204154,0,0,-0.425550871204154,0,0,1,0,2,1,2,6,4,0,1,2,1946.0,1,1,308,2,3,2,0,0,0,0,0,0,0,3,2,0,4,2010,2,0,-0.11930018060399615,0,0,0
1051,20,3,-0.9782634912334401,-0.23266318890363186,1,2,1,1,1,0,0,13,2,1,3,3,7,5,2007,2007,0,0,10,10,1,0.0,2,3,4,3,3,3,5,0,5,0,1302,1302,2,4,1,3,-0.38845618287584316,0,0,-0.38845618287584316,0,0,2,0,3,1,2,6,4,0,1,4,2007.0,3,2,436,2,3,2,0,22,0,0,0,0,0,3,2,0,8,2007,3,4,-0.09108685427389751,0,0,0
1052,20,3,-0.8495591741517018,-0.219350944189675,1,2,1,1,1,1,0,14,2,1,3,3,7,5,2007,2007,0,0,10,10,1,0.0,2,3,4,3,3,3,5,0,5,0,1316,1316,2,4,1,3,-0.387341756990257,0,0,-0.387341756990257,0,0,2,0,3,1,2,6,4,1,4,4,2007.0,3,2,440,2,3,2,0,20,0,0,0,0,0,3,2,0,10,2007,3,4,-0.08655299818560037,0,0,0
1053,60,3,-0.8593844203891732,-0.22924213181794742,1,2,0,1,1,1,0,8,0,1,3,5,6,6,1964,1978,0,0,10,10,0,272.0,1,3,2,2,3,1,1,442,5,0,374,816,2,2,1,3,-0.4038726107419693,850,0,-0.34753030628358567,0,1,1,1,4,1,1,9,4,1,3,4,1964.0,2,2,540,2,3,2,0,52,0,0,0,0,0,4,2,0,6,2007,2,3,-0.09354812239746109,0,0,0
1054,20,3,-1.0093725426622215,-0.23576225982936017,1,2,0,1,1,0,1,5,2,1,3,3,5,6,1957,2002,2,0,6,6,4,145.0,1,3,2,2,3,3,1,383,5,0,833,1216,2,4,1,2,-0.3722896228237904,0,0,-0.3722896228237904,0,0,1,0,4,1,1,7,2,1,4,3,1957.0,1,1,364,2,3,2,116,78,0,0,0,0,0,3,2,0,5,2010,2,3,-0.09847589968349478,0,0,0
1055,60,3,-0.8961166949145001,-0.21833334071321614,1,2,0,1,1,1,0,14,2,1,3,5,8,5,2002,2002,0,0,10,10,2,210.0,2,3,4,3,3,2,6,932,5,0,133,1065,2,4,1,3,-0.4074397817542224,898,0,-0.3469738790656655,1,0,2,1,3,1,2,7,4,1,4,4,2002.0,3,2,586,2,3,2,199,60,0,0,0,0,0,3,2,0,11,2006,2,3,-0.07805862565867806,0,0,0
1056,20,3,-0.8463906535072193,-0.2183648239261089,1,2,0,1,1,0,0,12,2,1,3,3,6,5,1976,1976,0,0,7,7,2,160.0,1,3,2,3,3,1,4,644,5,0,549,1193,2,2,1,3,-0.3724852293355115,0,0,-0.3724852293355115,0,1,2,0,3,1,1,7,4,1,3,4,1976.0,3,2,478,2,3,2,0,0,0,0,189,0,0,2,2,0,5,2008,0,0,-0.09037030175108221,0,0,0
1057,120,3,-1.2686365987620012,-0.24834684631142856,1,2,1,1,1,0,0,21,2,1,4,3,7,5,2005,2005,0,0,10,10,4,240.0,2,3,4,3,3,3,6,659,5,0,705,1364,2,4,1,3,-0.3836359855725067,0,0,-0.3836359855725067,1,0,2,0,2,1,2,6,4,1,4,4,2005.0,2,2,484,2,3,2,192,36,0,0,0,0,0,3,2,0,6,2006,2,3,-0.08921276864247962,0,0,0
1058,60,3,-1.0028194197605125,-0.16593231084709673,1,2,3,1,1,2,0,22,2,1,3,5,7,6,1994,1994,0,0,6,6,1,0.0,2,3,4,3,3,1,6,595,5,0,378,973,2,4,1,3,-0.41962095109617503,871,0,-0.3536998263199748,0,0,2,1,3,1,2,7,4,1,4,5,1994.0,3,2,467,2,3,2,168,98,0,0,0,0,0,3,2,0,1,2009,2,3,-0.07901925839586994,1,0,0
1059,60,3,-0.8732904008371611,-0.21864380577068035,1,2,1,1,1,0,0,21,2,1,3,5,9,5,2008,2008,0,0,10,10,4,154.0,3,3,4,4,3,3,6,936,5,0,168,1104,2,4,1,3,-0.40358217384759143,1054,0,-0.3384959076410497,1,0,2,1,3,1,3,10,4,1,4,4,2008.0,3,3,836,2,3,2,0,102,0,0,0,0,0,3,2,0,7,2009,2,3,-0.06884451545104539,0,0,0
1060,50,3,-1.0028194197605125,-0.21881831509853167,1,2,1,3,1,1,1,16,2,1,3,1,6,7,1932,1950,0,0,4,3,2,480.0,1,3,2,2,3,2,1,297,3,557,0,854,2,2,1,3,-0.40693507458233974,895,0,-0.3468815617317368,0,0,1,1,3,1,1,7,4,1,4,2,1977.0,1,2,432,2,1,2,0,0,19,0,0,0,0,3,2,0,3,2007,2,3,-0.08319914909479369,1,0,0
1061,120,3,-1.3036152689952354,-0.27325961508785934,1,2,0,1,1,0,0,20,2,1,4,3,8,5,2001,2001,0,0,9,9,1,0.0,2,3,4,3,3,2,6,616,5,0,722,1338,2,4,1,3,-0.38562162207867406,0,0,-0.38562162207867406,1,0,2,0,2,1,2,6,4,0,1,4,2001.0,3,2,582,2,3,2,0,0,170,0,0,0,0,3,2,0,4,2010,2,3,-0.08425721551078416,0,0,0
1062,30,0,-0.8017823161092975,-0.19220699056858453,0,2,0,2,1,0,0,0,2,1,3,3,3,4,1935,1950,0,0,4,3,1,0.0,0,3,2,2,3,1,5,0,5,0,894,894,2,2,1,3,-0.4301807905318579,0,0,-0.4301807905318579,0,0,1,0,2,1,1,6,4,0,1,2,1994.0,2,3,1248,2,3,2,0,20,0,0,0,0,0,3,1,560,8,2008,1,3,-0.12122952863327222,0,0,0
1063,190,1,-0.9172522314498426,-0.20784061609476345,1,0,0,1,1,0,0,4,2,1,0,5,5,5,1900,1950,0,0,2,1,1,0.0,1,3,1,2,3,1,5,0,5,0,662,662,2,2,0,3,-0.3793800178599948,915,0,-0.33249701256171876,0,0,2,0,5,2,1,10,2,0,1,2,1945.0,1,2,560,2,3,2,0,57,0,0,0,0,0,3,2,0,9,2007,2,3,-0.11692751112662335,0,0,0
1064,30,1,-1.1696950179202557,-0.2592634751054444,1,2,0,1,1,0,0,4,0,1,3,3,6,6,1925,1980,0,0,4,3,1,0.0,1,2,1,2,3,1,2,397,5,0,706,1103,2,3,1,3,-0.406233593210381,0,0,-0.406233593210381,0,0,1,0,2,1,2,5,4,1,4,2,1976.0,1,2,440,2,3,2,166,120,0,0,0,0,0,2,2,0,7,2006,2,3,-0.10875849104621345,0,0,0
1065,20,3,-1.0028194197605125,-0.22029712931663623,1,2,1,1,1,4,0,8,2,1,3,3,5,6,1966,1966,0,0,7,7,2,200.0,1,3,2,2,3,2,2,740,2,230,184,1154,2,4,1,3,-0.4012948464660919,0,0,-0.4012948464660919,0,0,1,1,3,1,1,6,4,1,0,4,1966.0,2,2,480,2,3,2,0,58,0,0,0,0,0,2,2,0,11,2009,2,3,-0.09609819527956652,1,0,0
1066,60,3,-0.9406881137783641,-0.20618167612651211,1,2,0,1,1,0,1,17,2,1,3,5,7,5,1996,1997,0,0,2,1,1,0.0,2,3,4,4,3,4,6,1201,5,0,105,1306,2,4,1,3,-0.38813617418517193,954,0,-0.3354510089290507,1,0,2,1,3,1,2,7,4,0,1,4,1996.0,2,2,533,2,3,2,296,44,0,0,0,0,0,3,2,0,4,2010,2,3,-0.06954472962383292,0,0,0
1067,60,3,-1.0776682523577186,-0.24143225912417893,1,2,1,1,1,0,0,13,2,1,3,5,6,7,1993,1994,0,0,10,10,1,0.0,2,3,4,3,3,1,5,0,5,0,799,799,2,3,1,3,-0.4437054523209752,772,0,-0.36941436888307405,0,0,2,1,3,1,1,7,4,1,3,4,1993.0,2,2,380,2,3,2,0,40,0,0,0,0,0,3,2,0,5,2009,2,3,-0.09077601454587561,0,0,0
1068,60,3,-0.9406881137783641,-0.22757308589690312,1,2,0,1,1,0,1,8,2,1,3,5,6,6,1964,1964,0,0,6,6,2,360.0,1,3,2,2,3,4,6,674,3,106,0,780,2,2,1,3,-0.4438592173565208,813,0,-0.3669472183611707,1,0,1,1,4,1,1,7,4,0,1,4,1964.0,2,2,442,2,3,2,328,128,0,0,189,0,0,3,2,0,6,2008,2,3,-0.09290840797600215,0,0,0
1069,160,1,-1.2856668927961221,-0.2892918270653349,1,2,0,1,1,0,0,1,2,1,4,5,6,4,1973,1973,0,0,9,9,1,0.0,1,3,2,3,3,1,4,837,5,0,105,942,2,3,1,3,-0.3893429127672302,1230,0,-0.3259157464151132,1,0,2,1,5,1,1,10,0,1,4,4,1973.0,3,2,576,2,3,2,728,20,0,0,0,0,0,4,2,0,6,2006,2,3,-0.09673173555836585,0,0,0
1070,45,3,-1.069119436254559,-0.2285936694721378,1,2,0,1,1,0,0,8,2,1,3,2,5,7,1949,2003,0,0,4,3,1,0.0,1,3,2,2,3,1,4,220,5,0,625,845,2,2,1,3,-0.43031295592538926,0,0,-0.43031295592538926,0,1,1,0,2,1,2,4,4,0,1,2,1985.0,1,2,576,2,3,2,0,0,0,0,0,0,0,3,2,0,5,2007,2,3,-0.10104153026714531,0,0,0
1071,20,3,-0.9841682457564862,-0.22515656936846623,1,2,0,1,1,0,0,8,2,1,3,3,5,5,1956,1956,2,0,4,3,2,120.0,1,3,2,2,3,1,2,586,5,0,462,1048,2,2,1,3,-0.41191098470693716,0,0,-0.41191098470693716,1,0,1,0,3,1,1,6,4,0,1,4,1956.0,1,1,286,2,3,2,0,20,0,0,192,0,0,3,2,0,6,2007,2,3,-0.10104153026714531,0,0,0
1072,60,3,-0.9508053438139296,-0.21661699609567583,1,2,0,1,1,0,0,12,4,1,3,5,6,6,1968,1968,0,0,4,3,1,0.0,1,3,2,2,3,1,1,298,5,0,429,727,2,4,1,3,-0.43920989415932843,727,0,-0.3703607318935312,0,0,1,1,4,1,1,8,4,0,1,4,1968.0,1,2,441,2,3,2,0,0,0,0,0,0,0,3,2,0,5,2009,2,3,-0.09609819527956652,0,0,0
1073,50,3,-1.1696950179202557,-0.2435556459743139,1,2,0,1,1,0,0,5,0,1,3,1,5,3,1948,1950,0,0,4,3,1,0.0,1,3,2,1,2,2,5,0,5,0,810,810,2,1,1,2,-0.4169725338525861,454,0,-0.37698938434753554,1,1,1,0,4,1,1,7,4,1,3,2,1954.0,1,1,280,2,3,1,0,0,0,0,0,0,0,3,2,0,8,2006,2,3,-0.11625934583829971,0,0,0
1074,60,3,-0.9668839671711909,-0.2405071431793994,1,2,1,0,1,1,0,5,2,1,3,5,6,6,1977,1977,2,0,6,7,2,140.0,1,3,2,2,3,1,2,535,5,0,155,690,2,2,1,3,-0.4606990621683022,728,0,-0.3790949046175407,0,0,1,1,3,1,1,6,4,0,1,4,1977.0,3,2,440,2,3,2,252,0,0,0,0,0,0,2,2,0,7,2009,2,3,-0.09479778424201409,0,0,0
1075,20,3,-0.9725040469198878,-0.2358067414826746,1,2,0,1,1,0,0,14,2,1,3,3,7,5,2006,2006,0,0,10,10,1,0.0,2,3,4,3,3,3,5,0,5,0,1240,1240,2,4,1,3,-0.39358798222843955,0,0,-0.39358798222843955,0,0,2,0,2,1,2,5,4,0,1,4,2006.0,2,3,826,2,3,2,140,93,0,0,0,0,0,3,2,0,5,2007,2,3,-0.08766825366167773,0,0,0
1076,70,3,-0.9668839671711909,-0.2098889589650384,1,2,0,1,1,0,0,16,2,1,3,5,7,6,1940,1984,0,0,2,1,1,0.0,1,3,2,2,3,1,2,410,5,0,390,800,2,2,1,3,-0.42187221605910197,780,0,-0.35950334624079394,0,0,1,1,3,1,1,6,4,2,4,4,1940.0,1,1,240,2,3,2,0,0,0,0,0,0,0,3,2,0,7,2007,1,3,-0.08327925601610017,0,0,0
1077,50,3,-1.069119436254559,-0.22140115019011622,1,0,0,1,1,0,0,4,2,1,3,1,5,8,1936,1989,0,0,2,1,1,0.0,1,3,2,1,3,1,4,626,5,0,170,796,2,3,1,3,-0.40693507458233974,370,0,-0.37630011375119504,0,1,2,0,3,1,2,7,3,1,3,4,1950.0,1,2,566,2,3,2,436,21,0,0,0,0,0,3,1,500,4,2006,2,3,-0.09245306956023835,0,0,0
1078,20,3,-1.0028194197605125,-0.1991203259208035,1,2,1,1,1,1,0,8,2,1,3,3,5,5,1969,1969,0,0,10,7,1,0.0,1,3,2,2,3,2,2,75,2,791,230,1096,2,4,1,3,-0.40693507458233974,0,0,-0.40693507458233974,1,0,1,0,3,1,1,6,4,0,1,4,1969.0,3,1,299,2,3,2,240,32,0,0,0,0,0,3,2,0,3,2006,2,0,-0.09999095438017702,1,0,0
1079,120,1,-1.3864919119211456,-0.28085287645240603,1,2,0,1,1,0,0,14,2,1,4,3,6,5,2004,2004,0,0,10,10,2,169.0,2,3,4,3,3,2,6,662,5,0,186,848,2,4,1,3,-0.43647462033581724,0,0,-0.43647462033581724,1,0,1,0,1,1,2,3,4,1,4,4,2004.0,2,2,420,2,3,2,140,0,0,0,0,0,0,3,2,0,5,2006,2,3,-0.09564298382014033,0,0,0
1080,20,3,-1.0301533560860319,-0.23420743005148478,1,2,0,1,1,0,0,14,2,1,3,3,5,5,1994,1994,0,0,10,10,1,0.0,1,3,4,3,3,1,6,495,5,0,495,990,2,3,1,3,-0.4183440764874021,0,0,-0.4183440764874021,0,0,1,0,3,1,1,5,4,0,1,4,1996.0,1,1,299,2,3,2,0,64,0,0,0,0,0,3,2,0,4,2007,2,3,-0.1036725616016485,0,0,0
1081,20,3,-0.9406881137783641,-0.22007925298304823,1,2,0,1,1,0,0,12,2,1,3,3,6,7,1971,2004,0,0,10,10,2,144.0,2,2,2,2,3,1,4,656,5,0,602,1258,2,4,1,3,-0.39206388218170996,0,0,-0.39206388218170996,0,1,2,0,3,1,2,5,4,0,1,4,1971.0,2,2,528,2,3,2,55,0,0,216,0,0,0,3,2,0,10,2008,0,0,-0.09834630622120517,0,0,0
1082,20,3,-0.9668839671711909,-0.2442914871354322,1,2,0,1,1,1,0,6,1,1,3,3,5,5,1963,1963,0,0,6,6,1,0.0,1,3,2,2,3,1,4,824,5,0,216,1040,2,1,1,3,-0.41276977597557846,0,0,-0.41276977597557846,1,0,1,1,3,1,1,5,4,0,1,4,1963.0,3,1,308,2,3,2,0,0,220,0,0,0,0,2,2,0,6,2010,2,3,-0.10160829874431458,0,0,0
1083,20,3,-0.9964393026543474,-0.23439473392822605,1,2,0,1,1,0,0,14,2,1,3,3,7,5,2002,2002,0,0,10,10,2,100.0,2,3,4,3,3,1,5,0,5,0,1459,1459,2,4,1,3,-0.3767819550072333,0,0,-0.3767819550072333,0,0,2,0,3,1,2,6,4,1,4,4,2002.0,2,2,527,2,3,2,192,39,0,0,0,0,0,3,2,0,9,2007,2,3,-0.08804026600532422,0,0,0
1084,20,3,-0.9406881137783641,-0.23402796923011138,1,2,0,1,1,0,0,8,2,1,3,3,6,6,1964,1964,2,0,6,6,2,425.0,1,3,2,2,3,1,2,553,5,0,698,1251,2,2,1,3,-0.39265315366105746,0,0,-0.39265315366105746,1,0,1,0,3,1,1,6,4,2,4,4,1964.0,2,1,461,2,3,2,0,116,0,0,0,0,0,2,1,700,3,2006,2,3,-0.09468213843031821,0,0,0
1085,60,3,-1.0028194197605125,-0.21030495226730836,1,2,3,1,1,1,0,13,2,1,3,5,6,5,1995,1996,0,0,6,6,1,0.0,1,3,4,3,3,1,4,592,5,0,99,691,2,3,1,3,-0.46199985718039804,807,0,-0.3741350787342297,0,0,2,1,3,1,1,6,4,1,3,4,1995.0,3,2,409,2,3,2,315,44,0,0,0,0,0,3,2,0,7,2006,2,3,-0.08889385776858458,1,0,0
1086,85,3,-0.9782634912334401,-0.23213555472659236,1,2,0,1,1,0,0,10,2,1,3,0,6,6,1992,1992,0,0,6,6,1,0.0,1,3,4,3,3,3,6,747,5,0,189,936,2,4,1,3,-0.41765555038712415,0,0,-0.41765555038712415,1,0,1,0,2,1,2,5,4,0,1,4,1992.0,1,2,564,2,3,2,120,0,0,0,0,0,0,3,2,0,4,2010,2,3,-0.09783304823391724,0,0,0
1087,160,1,-1.0028194197605125,-0.34767009347025896,1,2,0,1,1,0,0,1,2,1,4,5,4,5,1973,1973,0,0,9,9,1,0.0,1,3,2,2,3,1,2,334,5,0,212,546,2,2,1,3,-0.4938209749604011,546,0,-0.4073385951061741,0,0,1,1,3,1,1,6,4,0,1,4,1973.0,2,1,286,2,3,2,120,96,0,0,0,0,0,3,2,0,5,2010,2,3,-0.11998065825000827,1,0,0
1088,60,4,-0.9172522314498426,-0.222679017293315,1,2,0,1,1,0,0,18,2,1,3,5,8,5,2005,2006,0,0,10,10,1,0.0,2,3,4,3,3,2,5,0,5,0,1082,1082,2,4,1,3,-0.4083560354782469,871,0,-0.34865633304106397,0,0,2,1,3,1,2,9,4,1,4,4,2005.0,2,3,1043,2,3,2,160,50,0,0,0,0,0,3,2,0,5,2009,2,3,-0.07846657597618188,0,0,0
1089,160,1,-1.9296538675395942,-0.32588166930011125,1,2,0,1,1,0,0,5,2,1,1,5,7,5,2004,2004,0,0,10,10,4,50.0,2,3,4,3,3,1,5,0,5,0,970,970,2,4,1,3,-0.42067999673443746,739,0,-0.36122528215854627,0,0,2,0,3,1,2,7,0,0,1,2,2004.0,1,2,380,2,3,2,0,40,0,0,0,0,0,3,2,0,4,2006,2,3,-0.1003465781575138,0,0,0
1090,120,4,-1.3864919119211456,-0.3032156877753702,1,1,1,1,1,0,0,18,2,1,4,3,8,5,2005,2005,0,0,4,3,1,0.0,2,3,4,3,3,1,6,1039,5,0,208,1247,2,4,1,3,-0.3929918338635809,0,0,-0.3929918338635809,1,0,1,1,1,1,2,4,4,1,4,4,2005.0,3,2,550,2,3,2,0,84,0,0,0,0,0,3,2,0,4,2006,2,3,-0.08711843205220307,0,0,0
1091,90,3,-1.069119436254559,-0.23589581944345794,1,2,0,1,1,1,0,8,2,1,2,3,3,4,1950,1950,0,0,8,8,1,0.0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,2,-0.41276977597557846,0,0,-0.41276977597557846,0,0,2,0,2,2,1,6,4,0,1,2,1987.0,1,2,400,2,3,2,0,0,0,0,0,0,0,3,2,0,6,2009,2,3,-0.1156471273037976,0,0,0
1092,160,4,-1.9296538675395942,-0.3394858157871678,1,1,0,1,1,0,0,18,2,1,1,5,7,5,1999,2000,0,0,4,3,2,212.0,2,3,4,3,3,1,2,510,5,0,90,600,2,4,1,3,-0.47543611470516034,628,0,-0.3925687064554714,1,0,2,1,2,1,2,4,4,0,1,2,1999.0,1,2,462,2,3,2,0,48,0,0,0,0,0,3,2,0,3,2008,2,3,-0.09468213843031821,0,0,0
1093,50,3,-1.069119436254559,-0.2369768510726768,1,2,0,0,1,0,0,7,2,1,3,1,6,5,1925,1950,0,0,4,3,1,0.0,1,3,4,2,3,1,1,423,5,0,758,1181,2,1,1,3,-0.38169937812604326,304,0,-0.3620730895242304,0,0,2,0,4,1,1,7,4,1,4,2,1925.0,1,2,576,2,3,2,342,0,128,0,0,0,0,3,2,0,6,2008,2,3,-0.10062279136952004,0,0,0
1094,20,3,-0.9902246173310871,-0.23103543761871195,1,2,0,1,1,1,0,8,1,1,3,3,5,8,1965,1998,2,0,4,3,2,166.0,1,3,2,2,3,2,6,661,5,0,203,864,2,3,1,3,-0.3970817918707572,0,0,-0.3970817918707572,1,0,1,1,1,1,2,6,4,0,1,2,1977.0,1,2,884,2,3,2,0,64,0,0,0,0,0,2,2,0,10,2006,2,3,-0.09808866166511032,0,0,0
1095,20,3,-0.9725040469198878,-0.26079944349545403,1,2,0,1,1,0,0,8,2,1,3,3,5,7,1956,2000,0,0,4,3,1,0.0,1,3,2,2,3,1,2,248,2,240,448,936,2,4,1,3,-0.4248025465472668,0,0,-0.4248025465472668,1,0,1,0,2,1,1,4,4,0,1,4,1956.0,3,1,308,2,3,2,0,0,80,0,160,0,0,3,2,0,5,2010,2,3,-0.10277201520712158,0,0,0
1096,20,3,-0.9508053438139296,-0.23045067457975038,1,2,1,1,1,0,0,14,2,1,3,3,6,5,2006,2006,0,0,10,10,1,0.0,2,3,4,3,3,1,6,24,5,0,1290,1314,2,3,1,3,-0.38750000452636846,0,0,-0.38750000452636846,0,0,2,0,3,1,2,6,4,1,4,4,2006.0,2,2,440,2,3,2,0,22,0,0,0,0,0,3,2,0,3,2007,2,3,-0.09109778414559933,0,0,0
1097,70,1,-1.069119436254559,-0.24996952093914307,1,2,0,1,1,0,0,0,2,1,3,5,6,7,1914,2006,0,0,2,1,1,0.0,1,3,4,2,3,1,5,0,5,0,684,684,2,2,1,3,-0.4477901410198408,582,0,-0.38431766016433516,0,0,1,1,3,1,2,7,4,0,1,0,1980.0,0,0,0,0,0,2,136,0,115,0,0,0,0,3,2,0,3,2007,2,3,-0.1033696456304849,0,0,1
1098,120,3,-1.0028194197605125,-0.2946763102921323,1,2,0,1,1,0,0,20,2,1,4,3,8,5,1986,1986,0,0,6,6,1,0.0,2,3,2,3,3,1,5,0,5,0,1074,1074,2,4,1,3,-0.4077440816302144,0,0,-0.4077440816302144,0,0,1,1,2,1,2,5,4,0,1,4,1987.0,2,2,461,2,3,2,0,74,137,0,0,0,0,3,2,0,10,2007,2,3,-0.09245306956023835,1,0,0
1099,50,1,-1.1696950179202557,-0.2592634751054444,1,2,0,1,1,0,0,3,2,1,3,1,4,6,1936,1950,0,0,4,3,1,0.0,1,3,1,2,3,1,2,672,5,0,0,672,2,2,1,3,-0.4503974196734858,567,0,-0.3867119122370317,0,0,1,0,3,1,1,6,4,0,1,2,1936.0,1,1,240,2,3,2,0,0,0,0,0,0,0,3,2,0,7,2009,2,3,-0.10306947898544634,0,0,0
1100,20,3,-0.9310109405418394,-0.21571374641508703,1,2,1,1,1,0,0,12,4,1,3,3,7,5,1978,1978,0,0,7,7,2,206.0,1,3,2,3,3,1,4,704,5,0,567,1271,2,2,1,3,-0.36755647353330784,0,0,-0.36755647353330784,0,0,2,0,3,1,1,7,4,1,3,4,1978.0,2,2,478,2,3,2,0,0,0,0,0,0,0,3,2,0,4,2009,0,0,-0.09538235796283519,0,0,0
1101,30,3,-1.069119436254559,-0.2369768510726768,1,2,0,0,1,0,0,7,2,1,3,3,2,5,1920,1950,0,0,2,1,1,0.0,1,3,2,2,2,1,1,290,5,0,0,290,2,2,0,1,-0.5263364212029562,0,0,-0.5263364212029562,0,0,1,0,1,1,0,3,4,0,1,2,1930.0,1,1,246,2,3,0,0,0,0,0,0,0,0,3,2,0,1,2009,2,3,-0.1339074845810061,0,0,0
1102,20,3,-1.060840191749296,-0.2275857169476567,1,2,1,1,1,0,0,8,2,1,3,3,5,5,1971,1971,0,0,6,3,1,0.0,1,3,2,2,3,1,2,412,3,287,251,950,2,2,1,3,-0.4230811493853599,0,0,-0.4230811493853599,0,0,1,0,3,1,1,5,4,0,1,2,1981.0,1,1,280,2,3,2,0,0,0,0,0,0,0,3,2,0,7,2007,2,3,-0.10571193961643924,0,0,0
1103,20,3,-0.9964393026543474,-0.24883803643897587,1,2,0,1,1,0,0,8,2,1,3,3,5,7,1960,2002,0,0,2,1,2,45.0,1,3,2,2,3,1,1,588,5,0,422,1010,2,4,1,3,-0.4031965092973287,0,0,-0.4031965092973287,0,0,1,0,2,1,1,6,4,0,1,4,1960.0,2,1,254,2,3,2,0,16,0,0,0,0,0,1,2,0,4,2007,2,2,-0.10104153026714531,0,0,0
1104,20,3,-0.9456896214620072,-0.23324568358354425,1,2,0,1,1,1,0,8,2,1,3,3,6,6,1959,1959,2,0,8,8,1,0.0,1,3,2,2,3,2,4,655,5,0,0,655,2,4,1,3,-0.39761911938356603,0,0,-0.39761911938356603,0,1,1,0,3,1,1,6,4,1,2,5,1954.0,3,2,539,2,3,2,0,0,192,0,0,0,0,3,2,0,7,2006,2,3,-0.09479778424201409,0,0,0
1105,160,1,-1.9296538675395942,-0.34573758012065425,1,2,0,1,1,0,0,2,2,1,4,5,5,5,1970,1970,0,0,6,6,2,304.0,1,3,2,2,3,1,5,0,5,0,630,630,2,2,1,3,-0.47415377740845144,672,0,-0.38845618287584316,0,0,2,1,3,1,1,6,4,0,1,2,1970.0,1,2,440,2,3,2,0,0,0,0,0,0,0,3,2,0,4,2007,2,3,-0.11039175510388376,0,0,0
